ALL203A40 , h11-14_QAML , 18.9
ALL203A39 , h11-12_QAML , 14.4
ALL203A38 , 97-18_QAML , 12.4
ALL203A37 , 96-18_QAML , 9.84
ALL203A36 , 9054-16_QAML , 15.5
ALL203A35 , 8799-17_QAML , 14.7
ALL203A34 , 44-18_QAML , 14.4
ALL203A33 , 273-18_QAML , 15.4
ALL203A32 , 272-18_QAML , 16.1
ALL203A31 , 267-18_QAML , 15
ALL203A30 , 266-18_QAML , 15.6
ALL203A29 , 242-18_QAML , 13.3
ALL203A28 , 241-18_QAML , 11.6
ALL203A27 , 240-18_QAML , 12.3
ALL203A26 , 239-18_QAML , 11.3
ALL203A25 , 232-18_QAML , 13.1
ALL203A24 , 231-18_QAML , 15.8
ALL203A23 , 21-18_QAML , 15.2
ALL203A22 , 202-18_QAML , 14.6
ALL203A21 , 177-18_QAML , 14.5
ALL203A20 , 176-18_QAML , 15.4
ALL203A19 , 10800-17_QAML , 17.4
ALL203A18 , 101-18_QAML , 12
ALL203A17 , 100-18_QAML , 13
ALL203A53 , 521-18_QAML , 20.1
ALL203A52 , 520-18_QAML , 26.4
ALL203A51 , 451-18_QAML , 24.9
ALL203A50 , 450-18_QAML , 23.9
ALL203A49 , 441-18_QAML , 24
ALL203A48 , 440-18_QAML , 25
ALL203A47 , 370-18_QAML , 22.9
ALL203A46 , 369-18_QAML , 21.6
ALL203A45 , 329-18_QAML , 20.2
ALL203A44 , 328-18_QAML , 21.7
ALL203A61 , 9849-17_QAML , 21.4
ALL203A60 , 8722-17_QAML , 25.4
ALL203A59 , 685-18_QAML , 19.4
ALL203A58 , 683-18_QAML , 17.5
ALL203A57 , 681-18_QAML , 20
ALL203A56 , 4443-17_QAML , 26.9
ALL203A55 , 1093-18_QAML , 22.6
ALL203A54 , 1085-18_QAML , 22.6
ALL203A73 , 1275-18_QAML , 17.9
ALL203A72 , 1274-18_QAML , 19.9
ALL203A71 , 1233-18_QAML , 17.7
ALL203A70 , 1232-18_QAML , 19.6
ALL203A69 , 1220-18_QAML , 19.3
ALL203A68 , 1219-18_QAML , 17.9
ALL203A67 , 1131-18_QAML , 19.2
ALL203A66 , 1130-18_QAML , 19.5
ALL203A65 , 1092-18_QAML , 17.2
ALL203A64 , 1091-18_QAML , 16.9
ALL203A63 , 1073-18_QAML , 17.4
ALL203A62 , 1071-18_QAML , 16.6
ALL203A79 , 1618-18_QAML , 11.8
ALL203A78 , 1487-18_QAML , 19.7
ALL203A77 , 1486-18_QAML , 21.4
ALL203A76 , 1429-18_QAML , 20
ALL203A75 , 1401-18_QAML , 16.7
ALL203A74 , 1398-18_QAML , 18.4
ALL203A83 , 865-18_QAML , 20.8
ALL203A82 , 1652-18_QAML , 20.2
ALL203A81 , 1467-18_QAML , 16.1
ALL203A80 , 1466-18_QAML , 23.7
ALL203A73 , 1275-18_QAML , 20.9
ALL203A72 , 1274-18_QAML , 21.1
ALL203A71 , 1233-18_QAML , 18
ALL203A70 , 1232-18_QAML , 22
ALL203A97 , 2113-18_QAML , 18.9
ALL203A96 , 2112-18_QAML , 14.2
ALL203A95 , 2091-18_QAML , 13.3
ALL203A94 , 2090-18_QAML , 19.3
ALL203A93 , 2009-18_QAML , 13.8
ALL203A92 , 1877-18_QAML , 12.1
ALL203A91 , 1876-18_QAML , 16.2
ALL203A90 , 1763-18_QAML , 15.3
ALL203A89 , 1762-18_QAML , 16.9
ALL203A88 , 1675-18_QAML , 9.57
ALL203A87 , 1674-18_QAML , 15.8
ALL203A86 , 1673-18_QAML , 3.02
