Process Date,Process ID,Artifact name,Library concentration (nM),Size (bp)
2020-07-30,24-99683,5225-20,7.78910087152,503
2020-07-30,24-99683,5239-20,8.15776731958,496
2020-07-30,24-99683,5240-20,7.66696921972,524
2020-07-30,24-99683,2788-20,5.9710174835,499
2020-07-30,24-99683,2789-20,7.68833697503,494
2020-07-30,24-99683,5384-20,8.45106144601,509
2020-07-30,24-99683,5376-20,10.3396764179,488
2020-07-30,24-99683,5377-20,7.8037181762,519
2020-07-30,24-99683,5378-20,7.05578822706,516
2020-07-30,24-99683,1640-20,7.15421216484,496
2020-07-30,24-99683,5390-20,9.37516858236,488
2020-07-30,24-99683,5391-20,9.484034398,512
2020-07-30,24-99683,6263-20,9.10008307628,509
2020-07-30,24-99683,6271-20,9.74724327997,485
2020-07-30,24-99683,6273-20,8.30987413188,512
2020-08-06,24-100322,5387-20,10.5932566068,554
2020-08-06,24-100322,5406-20,11.5783652544,550
2020-08-06,24-100322,5407-20,11.6620879144,559
2020-08-06,24-100322,5461-20,9.38705988043,554
2020-08-06,24-100322,5462-20,11.5341811222,508
2020-08-06,24-100322,5463-20,11.2191364659,566
2020-08-06,24-100322,5573-20,10.6393742183,566
2020-08-06,24-100322,5574-20,8.8310922908,564
2020-08-06,24-100322,5575-20,10.1359207482,547
2020-08-06,24-100322,4392-17,10.7553395731,530
2020-08-06,24-100322,4393-17,8.21801372885,538
2020-08-06,24-100322,4394-17,11.140218496,554
2020-08-06,24-100322,4663-20,7.74581794223,537
2020-08-06,24-100322,4607-20,7.72969768254,547
2020-08-06,24-100322,4638-20,8.76775240287,553
2020-08-06,24-100322,2509-13,7.6013003002,563
2020-08-06,24-100322,5827-20,10.4157167304,548
2020-08-06,24-100322,5828-20,8.59257583041,548
2020-08-06,24-100322,6276-20,12.0544238154,570
2020-08-06,24-100322,6775-20,12.0045816788,558
2020-08-06,24-100322,6786-20,10.5660079405,544
2020-08-06,24-100322,6615-20,11.6024539034,543
2020-08-06,24-100322,6564-20,10.7578164802,559
2020-08-06,24-100322,6554-20,12.6954240027,564
2020-08-21,24-101668,5831-20,7.03589281946,548
2020-08-21,24-101668,5833-20,8.83475858114,563
2020-08-21,24-101668,5834-20,6.89716594855,554
2020-08-21,24-101668,5927-20,9.94210247781,561
2020-08-21,24-101668,5928-20,8.17974781456,574
2020-08-21,24-101668,5929-20,8.72604713956,567
2020-08-21,24-101668,5989-20,8.79431365751,534
2020-08-21,24-101668,5990-20,8.73234024667,543
2020-08-21,24-101668,5991-20,7.12495722141,530
2020-08-21,24-101668,6131-20,7.51885136217,542
2020-08-21,24-101668,6353-20,6.95450477897,564
2020-08-21,24-101668,6354-20,8.89854601155,532
2020-08-21,24-101668,4805-20,4.91648896219,529
2020-08-21,24-101668,4838-20,8.57516232106,523
2020-08-21,24-101668,4839-20,8.4651738006,534
2020-08-21,24-101668,4826-20,10.2708879401,519
2020-08-21,24-101668,4827-20,6.23298435993,554
2020-08-21,24-101668,4828-20,7.91078015429,566
2020-08-21,24-101668,7046-20,7.14427464117,556
2020-08-21,24-101668,6973-20,8.28852557755,541
2020-08-21,24-101668,7059-20,8.62844898831,558
2020-08-21,24-101668,9464-17,8.05568195321,550
2020-08-21,24-101668,7047-20,9.42492930208,550
2020-08-21,24-101668,7054-20,7.17484575726,538
2020-08-27,24-102678,5740-20,5.9881657707,531
2020-08-27,24-102678,5741-20,5.57339816384,519
2020-08-27,24-102678,5951-20,8.20866865096,528
2020-08-27,24-102678,5952-20,6.94420408423,501
2020-08-27,24-102678,5953-20,7.74364640374,529
2020-08-27,24-102678,6009-20,9.51229757075,507
2020-08-27,24-102678,6010-20,8.29544102715,516
2020-08-27,24-102678,6011-20,6.54128637931,531
2020-08-27,24-102678,6038-20,7.49729820394,518
2020-08-27,24-102678,6045-20,8.44323637209,551
2020-08-27,24-102678,6062-20,7.1830586149,536
2020-08-27,24-102678,6063-20,6.76316822263,529
2020-08-27,24-102678,5044-20,8.85888126679,506
2020-08-27,24-102678,6096-20,9.21883899038,522
2020-08-27,24-102678,6097-20,9.20197148044,520
2020-08-27,24-102678,7151-20,7.19179179508,534
2020-08-27,24-102678,7092-20,8.50993749226,523
2020-08-27,24-102678,7206-20,8.65399068639,530
2020-08-27,24-102678,7175-20,9.05990832891,530
2020-08-27,24-102678,7291-20,9.21408606362,527
2020-08-27,24-102678,7304-20,8.52599998881,519
2020-08-27,24-102678,7316-20,9.38325017895,524
2020-08-27,24-102678,7323-20,9.98855568406,530
2020-08-27,24-102678,7391-20,6.50058969086,528
2020-09-01,24-102859,6122-20,8.00802950831,570
2020-09-01,24-102859,6123-20,11.1327480663,557
2020-09-01,24-102859,6124-20,9.67562979807,553
2020-09-01,24-102859,6355-20,11.5348212921,530
2020-09-01,24-102859,6356-20,11.6871941924,551
2020-09-01,24-102859,6358-20,15.1686944091,553
2020-09-01,24-102859,6385-20,9.17656856761,536
2020-09-01,24-102859,6386-20,8.57534860715,570
2020-09-01,24-102859,6387-20,11.6174474153,561
2020-09-01,24-102859,6198-13,12.5149038113,551
2020-09-01,24-102859,6575-20,9.14729813381,556
2020-09-01,24-102859,6576-20,11.1045591771,564
2020-09-01,24-102859,6677-20,10.2446350755,558
2020-09-01,24-102859,6650-20,10.1412872552,537
2020-09-01,24-102859,6652-20,5.96607276911,544
2020-09-01,24-102859,6651-20,3.28340107754,550
2020-09-01,24-102859,5980-18,10.369765924,560
2020-09-01,24-102859,5982-18,9.05637518902,561
2020-09-01,24-102859,6659-20,11.2696537102,566
2020-09-01,24-102859,6660-20,11.8745904059,542
2020-09-01,24-102859,6661-20,10.7285233678,557
2020-09-01,24-102859,5981-18,10.6782160116,557
2020-09-01,24-102859,6679-20,9.07202566995,547
2020-09-01,24-102859,6678-20,8.20668907996,570
2020-09-03,24-103324,491-19,20.3970524146,523
2020-09-03,24-103324,490-19,22.6442728224,495
2020-09-03,24-103324,493-19,12.9216396086,548
2020-09-03,24-103324,6957-20,13.3816302079,553
2020-09-03,24-103324,6865-20,12.4478534935,538
2020-09-03,24-103324,7077-20,5.47187445807,524
2020-09-03,24-103324,6964-20,11.8010207054,564
2020-09-03,24-103324,9444-19,12.6880357374,562
2020-09-03,24-103324,9446-19,9.75408051041,541
2020-09-03,24-103324,9445-19,19.2114912886,513
2020-09-03,24-103324,6965-20,11.6127291013,547
2020-09-03,24-103324,6867-20,12.7361946273,559
2020-09-03,24-103324,6866-20,12.3457369864,548
2020-09-03,24-103324,7075-20,11.9114290228,554
2020-09-03,24-103324,7076-20,11.9726608456,550
2020-09-03,24-103324,7114-20,11.086858966,545
2020-09-03,24-103324,7113-20,14.4167525507,536
2020-09-03,24-103324,7112-20,13.235615313,542
2020-09-03,24-103324,7038-20,13.5919085528,554
2020-09-03,24-103324,5183-20,11.9985862659,556
2020-09-03,24-103324,5012-20,13.9274987702,548
2020-09-03,24-103324,7468-20,13.517388871,551
2020-09-03,24-103324,7503-20,13.5508591004,563
2020-09-03,24-103324,7540-20,11.2904501801,561
2020-09-14,24-104087,7124-20,6.73951086128,542
2020-09-14,24-104087,7123-20,6.42678765019,550
2020-09-14,24-104087,7116-20,7.83792926838,550
2020-09-14,24-104087,6956-20,7.90965264132,556
2020-09-14,24-104087,7117-19,9.87198204941,552
2020-09-14,24-104087,7116-19,8.35997956791,560
2020-09-14,24-104087,7310-20,6.60704997116,543
2020-09-14,24-104087,7311-20,8.28611597008,556
2020-09-14,24-104087,7312-20,8.97904784536,555
2020-09-14,24-104087,7641-20,8.58096076886,564
2020-09-14,24-104087,7484-20,8.97058633893,605
2020-09-14,24-104087,6357-19,10.260956145,546
2020-09-14,24-104087,6347-19,7.56340392883,543
2020-09-14,24-104087,7144-19,3.26665159865,546
2020-09-14,24-104087,7693-20,3.31092411913,546
2020-09-14,24-104087,7838-20,8.36207613643,548
2020-09-14,24-104087,7843-20,9.75815474384,565
2020-09-14,24-104087,7875-20,10.1436706842,558
2020-09-14,24-104087,7907-20,8.56262199715,575
2020-09-14,24-104087,7951-20,9.79823691279,547
2020-09-14,24-104087,7996-20,10.7964988896,557
2020-09-14,24-104087,8021-20,9.25627472861,568
2020-09-14,24-104087,8022-20,10.5302595281,547
2020-09-14,24-104087,8023-20,8.80574155247,556
2020-09-21,24-104935,6696-20,12.9689349245,552
2020-09-21,24-104935,7529-20,9.67869373869,548
2020-09-21,24-104935,7594-20,13.2543320751,548
2020-09-21,24-104935,7596-20,12.6494612636,558
2020-09-21,24-104935,7952-20,8.47128813847,554
2020-09-21,24-104935,124-18,16.6214839073,543
2020-09-21,24-104935,7974-20,14.6194231054,520
2020-09-21,24-104935,8171-19,16.4756470389,528
2020-09-21,24-104935,7991-20,13.2787175316,563
2020-09-21,24-104935,8014-20,12.4254356443,576
2020-09-21,24-104935,8094-20,10.7439584275,550
2020-09-21,24-104935,8114-20,15.0610157616,554
2020-09-21,24-104935,8057-20,13.0006912787,552
2020-09-21,24-104935,8058-20,18.8544502454,562
2020-09-21,24-104935,8059-20,17.6480852525,542
2020-09-21,24-104935,8121-20,13.1095428366,527
2020-09-21,24-104935,8122-20,13.6665620379,554
2020-09-21,24-104935,8124-20,14.1328264131,538
2020-09-21,24-104935,8125-20,13.5104711618,553
2020-09-21,24-104935,7979-20,13.3993891152,547
2020-09-21,24-104935,8233-20,13.2463537735,542
2020-09-21,24-104935,8234-20,13.2691414521,545
2020-09-24,24-105741,7666-20,13.1599063753,588
2020-09-24,24-105741,7667-20,6.32275445784,561
2020-09-24,24-105741,7668-20,9.94841723894,554
2020-09-24,24-105741,7693-20,8.0783537116,545
2020-09-24,24-105741,1738-19,10.3819659297,550
2020-09-24,24-105741,1739-19,6.72330508751,563
2020-09-24,24-105741,1740-19,8.05533969282,553
2020-09-24,24-105741,7438-20,6.60554108209,545
2020-09-24,24-105741,7439-20,5.72107675031,569
2020-09-24,24-105741,7650-20,7.92400629714,550
2020-09-24,24-105741,7719-20,7.77567963515,558
2020-09-24,24-105741,7720-20,8.65211060225,558
2020-09-24,24-105741,7721-20,7.56675093055,569
2020-09-24,24-105741,7762-20,8.02038137208,565
2020-09-24,24-105741,7764-20,7.88144583766,559
2020-09-24,24-105741,7766-20,5.81464754276,547
2020-09-24,24-105741,8129-20,9.14888970301,558
2020-09-24,24-105741,8206-20,7.15090897477,545
2020-09-24,24-105741,8220-20,8.80936782109,555
2020-09-24,24-105741,8253-20,9.66929920673,543
2020-09-24,24-105741,8271-20,10.1896636303,549
2020-09-24,24-105741,8281-20,9.07292136772,562
2020-09-24,24-105741,8312-20,10.5629047199,554
2020-09-24,24-105741,8323-20,8.24686529617,561
2020-10-05,24-106888,6652-20,10.8188787767,547
2020-10-05,24-106888,6651-20,8.06523883883,547
2020-10-05,24-106888,7144-19,6.56490860067,550
2020-10-05,24-106888,7261-20,11.4780143812,559
2020-10-05,24-106888,7868-20,11.2063731099,560
2020-10-05,24-106888,7869-20,12.2212488819,562
2020-10-05,24-106888,7870-20,9.84779396343,557
2020-10-05,24-106888,7909-20,8.54066863149,563
2020-10-05,24-106888,7910-20,10.1197339795,567
2020-10-05,24-106888,7939-20,11.1680177547,566
2020-10-05,24-106888,7940-20,10.3050233752,567
2020-10-05,24-106888,7941-20,11.9537196603,570
2020-10-05,24-106888,8291-20,10.6182865502,575
2020-10-05,24-106888,8341-20,11.8058475576,559
2020-10-05,24-106888,6446-20,11.7664604272,556
2020-10-05,24-106888,5393-20,11.6420375459,560
2020-10-05,24-106888,7924-20,11.1625396025,576
2020-10-05,24-106888,8440-20,11.027194508,556
2020-10-05,24-106888,8403-20,11.4657675134,574
2020-10-05,24-106888,8404-20,11.3360989596,566
2020-10-05,24-106888,8405-20,10.1752752999,585
2020-10-05,24-106888,8494-20,11.3820357328,574
2020-10-05,24-106888,8536-20,10.3750833622,578
2020-10-05,24-106888,8586-20,11.8692218894,573
2020-10-09,24-107814,7980-20,8.98573396362,537
2020-10-09,24-107814,7929-20,11.0190950335,543
2020-10-09,24-107814,7908-20,11.5254056839,537
2020-10-09,24-107814,7992-20,10.196391666,521
2020-10-09,24-107814,7993-20,11.1516074616,554
2020-10-09,24-107814,7995-20,10.395181768,559
2020-10-09,24-107814,8045-20,11.8901167361,533
2020-10-09,24-107814,8046-20,13.5380343058,522
2020-10-09,24-107814,8047-20,14.0360281874,526
2020-10-09,24-107814,8070-20,13.0306349995,535
2020-10-09,24-107814,8071-20,7.75467040402,561
2020-10-09,24-107814,8072-20,12.8640844284,518
2020-10-09,24-107814,9453-19,10.1684144159,538
2020-10-09,24-107814,8668-20,10.9894809147,545
2020-10-09,24-107814,8824-20,12.5018847246,535
2020-10-09,24-107814,8826-20,12.9373900861,521
2020-10-09,24-107814,7171-20,12.2672598164,538
2020-10-09,24-107814,8076-20,12.1249274656,538
2020-10-09,24-107814,8870-20,5.22587426274,497
2020-10-09,24-107814,8871-20,12.1662838073,541
2020-10-16,24-108835,7653-20,8.48789826427,544
2020-10-16,24-108835,7655-20,6.50843695189,530
2020-10-16,24-108835,7656-20,9.1326504918,547
2020-10-16,24-108835,8074-20,9.44185794837,550
2020-10-16,24-108835,8119-20,7.18796454436,556
2020-10-16,24-108835,8120-20,11.9766905306,561
2020-10-16,24-108835,8116-20,9.09157141497,543
2020-10-16,24-108835,8117-20,9.68056032561,547
2020-10-16,24-108835,8118-20,6.59686013092,549
2020-10-16,24-108835,9075-18,6.10172895486,565
2020-10-16,24-108835,2112-19,4.64447417382,542
2020-10-16,24-108835,2113-19,4.05371594369,560
2020-10-16,24-108835,6921-19,5.19768016766,537
2020-10-16,24-108835,7504-19,6.48801766412,554
2020-10-16,24-108835,7505-19,6.46165775974,543
2020-10-16,24-108835,8238-20,5.62982663675,536
2020-10-16,24-108835,8282-20,9.76797095704,531
2020-10-16,24-108835,8283-20,9.11427004318,538
2020-10-16,24-108835,8345-20,8.60872175946,529
2020-10-16,24-108835,8325-20,8.71365303624,544
2020-10-16,24-108835,8326-20,9.46274978299,544
2020-10-16,24-108835,8837-20,8.29769350759,544
2020-10-16,24-108835,8995-20,10.2499868984,554
2020-10-16,24-108835,9064-20,8.29962079096,550
2020-10-22,24-109553,9489-16,9.42340110496,547
2020-10-22,24-109553,9490-16,8.55189521624,540
2020-10-22,24-109553,9491-16,10.122752989,542
2020-10-22,24-109553,8336-20,8.88829660637,532
2020-10-22,24-109553,8389-20,10.0521504394,532
2020-10-22,24-109553,8391-20,9.5568320181,534
2020-10-22,24-109553,8393-20,10.3117164465,520
2020-10-22,24-109553,8406-20,8.13760187762,532
2020-10-22,24-109553,8407-20,11.4598170258,534
2020-10-22,24-109553,8408-20,11.0698935038,538
2020-10-22,24-109553,8409-20,10.7134854054,542
2020-10-22,24-109553,8469-20,12.9481083397,536
2020-10-22,24-109553,8470-20,11.4904171706,535
2020-10-22,24-109553,7840-20,11.4239708215,532
2020-10-22,24-109553,8634-20,11.7501982106,535
2020-10-22,24-109553,8751-20,10.1607954292,538
2020-10-22,24-109553,9103-20,11.3506842197,546
2020-10-22,24-109553,9256-20,9.84095347135,532
2020-10-22,24-109553,9214-20,10.2302114241,547
2020-10-22,24-109553,9322-20,11.5602238087,514
2020-10-22,24-109553,9324-20,10.9161185977,540
2020-10-22,24-109553,9369-20,11.447089104,526
2020-10-22,24-109553,9371-20,10.625901816,530
2020-10-22,24-109553,6650-20-v3,12.0986987937,540
2020-10-23,24-109570,8754-20,9.23626979399,566
2020-10-23,24-109570,8756-20,6.27938321869,564
2020-10-23,24-109570,8790-20,8.04568325524,573
2020-10-23,24-109570,8962-20,8.76947707795,541
2020-10-23,24-109570,8984-20,7.91459276115,566
2020-10-23,24-109570,8987-20,6.90552766082,578
2020-10-23,24-109570,8989-20,8.41628351725,568
2020-10-23,24-109570,8833-20,6.66789697348,577
2020-10-23,24-109570,8992-20,9.07772071789,561
2020-10-23,24-109570,8993-20,7.96572425911,550
2020-10-23,24-109570,5916-20,10.0659274738,563
2020-10-23,24-109570,8240-20,9.44789583096,564
2020-10-23,24-109570,8996-20,9.68064484364,560
2020-10-23,24-109570,9019-20,9.65089318801,555
2020-10-23,24-109570,9020-20,8.43736302329,559
2020-10-23,24-109570,9021-20,7.70431063422,558
2020-10-23,24-109570,9026-20,9.63263980869,567
2020-10-23,24-109570,9037-20,6.44367183376,569
2020-10-23,24-109570,9038-20,8.63450136538,568
2020-10-23,24-109570,9052-20,8.77710089033,561
2020-10-23,24-109570,9053-20,9.38131861425,570
2020-10-23,24-109570,9054-20,8.96017669284,561
2020-10-23,24-109570,9521-20,10.0428117696,571
2020-10-23,24-109570,9531-20,8.19869239556,570
2020-10-29,24-110136,8998-20,8.84348078317,546
2020-10-29,24-110136,8999-20,8.92968669495,559
2020-10-29,24-110136,9251-20,9.68071658326,553
2020-10-29,24-110136,9058-20,10.1732723207,552
2020-10-29,24-110136,9059-20,6.99955919277,558
2020-10-29,24-110136,9060-20,8.61352536802,574
2020-10-29,24-110136,9119-20,8.14034088133,557
2020-10-29,24-110136,9120-20,8.35241611838,607
2020-10-29,24-110136,9121-20,8.61393813103,563
2020-10-29,24-110136,9237-20,9.12830449631,552
2020-10-29,24-110136,9238-20,9.28256850594,552
2020-10-29,24-110136,9239-20,8.2196663872,534
2020-10-29,24-110136,9488-20,9.12428608752,554
2020-10-29,24-110136,9489-20,8.35752358732,548
2020-10-29,24-110136,9492-20,9.98302669671,539
2020-10-29,24-110136,9507-20,9.66643780275,557
2020-10-29,24-110136,9638-20,10.3614506394,552
2020-10-29,24-110136,9639-20,8.95640667341,560
2020-10-29,24-110136,9646-20,9.82293205067,579
2020-10-29,24-110136,9658-20,11.4909857152,541
2020-10-29,24-110136,9667-20,10.2403195027,547
2020-10-29,24-110136,9694-20,9.93609786072,576
2020-10-29,24-110136,9767-20,11.1585020231,538
2020-10-29,24-110136,9783-20,7.84316057517,551
2020-11-06,24-111210,5941-20,9.97949126426,547
2020-11-06,24-111210,9194-20,8.25753657039,549
2020-11-06,24-111210,35-15,8.94842863605,555
2020-11-06,24-111210,36-15,8.76761835647,554
2020-11-06,24-111210,37-15,8.07014473515,542
2020-11-06,24-111210,4317-19,8.50605698475,555
2020-11-06,24-111210,4319-19,8.34086478639,542
2020-11-06,24-111210,4320-19,8.81795864126,569
2020-11-06,24-111210,9302-20,8.96384030821,541
2020-11-06,24-111210,9304-20,5.42735421666,574
2020-11-06,24-111210,9307-20,8.54849762375,533
2020-11-06,24-111210,3996-20,9.10666702927,551
2020-11-06,24-111210,9333-20,8.00493566543,541
2020-11-06,24-111210,9334-20,7.12835177557,564
2020-11-06,24-111210,9408-20,6.66664646601,540
2020-11-06,24-111210,9409-20,7.35885344245,552
2020-11-06,24-111210,9410-20,11.9498207008,520
2020-11-06,24-111210,9755-20,7.78640532837,542
2020-11-06,24-111210,9827-20,8.26766208124,560
2020-11-06,24-111210,9889-20,5.96994129309,536
2020-11-06,24-111210,9988-20,7.25068993221,531
2020-11-06,24-111210,9930-20,7.31061400087,547
2020-11-06,24-111210,9975-20,8.61483425452,547
2020-11-06,24-111210,9976-20,7.74474266592,560
