Process Date,Process ID,Artifact name,Library concentration (nM),Size (bp)
2019-12-02,24-68761,TRAPC1,0.26972097046723176,453
2019-11-25,24-70599,5732-19,9.12305004770883,555
2019-11-25,24-70599,5741-19,10.061651213368922,547
2019-11-25,24-70599,5742-19,9.767311729454345,541
2019-11-25,24-70599,5766-19,12.703192020254347,552
2019-11-25,24-70599,5767-19,11.322282319004007,549
2019-11-25,24-70599,5810-19,11.368031187022858,560
2019-11-25,24-70599,5811-19,10.359550153427106,546
2019-11-25,24-70599,5812-19,10.916991474340715,560
2019-11-25,24-70599,6538-19,10.824963861773286,554
2019-11-25,24-70599,6539-19,10.395434229044524,566
2019-11-25,24-70599,6540-19,11.582639988106239,561
2019-11-25,24-70599,8355-19,5.83882348422349,550
2019-11-25,24-70599,4966-19,8.934465246543327,547
2019-11-25,24-70599,5355-19,9.082615343092007,563
2019-11-25,24-70599,5438-19,10.044425562581159,552
